app_id,apply_month,age,income,credit_score,loan_amount,debt_ratio,employment_type,residence_years,overdue_times,bad_flag
APP000542,2023-02,27.0,47955.0,809.0,65968.0,0.8906926470045694,student,7.0,3.0,0.0
APP000543,2023-06,26.0,20894.0,636.0,120978.0,0.4441243574757462,self_employed,3.0,3.0,0.0
APP000544,2024-05,53.0,40848.0,545.0,38792.0,0.31996711677172174,employed,6.0,4.0,0.0
APP000545,2023-04,22.0,21683.0,715.0,130123.0,0.24738936896251704,unemployed,19.0,4.0,0.0
APP000546,2024-03,37.0,40356.0,624.0,139573.0,0.8820113804504632,employed,14.0,0.0,0.0
APP000547,2023-11,43.0,30483.0,763.0,,0.22702570696951532,self_employed,14.0,3.0,
APP000548,2023-05,40.0,25097.0,588.0,115903.0,0.653137556163969,self_employed,17.0,3.0,0.0
APP000549,2024-01,47.0,9018.0,777.0,,0.2553822862253404,employed,5.0,3.0,0.0
APP000550,2024-01,52.0,33765.0,324.0,113234.0,0.06344055482122721,unemployed,13.0,0.0,0.0
APP000551,2024-06,35.0,18091.0,320.0,164863.0,0.6149489530661472,employed,7.0,0.0,0.0
APP000552,2024-08,53.0,13192.0,354.0,40019.0,0.001467762866878386,unemployed,16.0,3.0,0.0
APP000553,2024-11,32.0,,605.0,99276.0,0.6081736604045126,employed,8.0,4.0,0.0
APP000554,2023-11,59.0,49148.0,689.0,86197.0,0.22533893909084082,employed,17.0,0.0,
APP000555,2024-05,40.0,7854.0,418.0,109004.0,0.6714938088643512,employed,14.0,0.0,0.0
APP000556,2024-07,49.0,40530.0,385.0,,0.6927751506155845,unemployed,15.0,2.0,1.0
APP000557,2024-12,55.0,43708.0,773.0,68146.0,0.6516965149357842,employed,18.0,1.0,0.0
APP000558,2024-04,51.0,4459.0,712.0,191057.0,0.02203509732084935,unemployed,15.0,4.0,0.0
APP000559,2023-06,54.0,30698.0,656.0,25525.0,,employed,6.0,4.0,0.0
APP000560,2023-09,41.0,30138.0,568.0,128884.0,0.8911310526501869,employed,10.0,2.0,0.0
APP000561,2023-06,21.0,19857.0,531.0,134604.0,0.21836283167306061,employed,9.0,4.0,0.0
APP000562,2023-05,39.0,34335.0,311.0,97530.0,0.2468147150028047,employed,1.0,1.0,0.0
APP000563,2023-08,27.0,22207.0,403.0,11553.0,0.7321738946224856,student,,4.0,0.0
APP000564,2023-12,55.0,23665.0,793.0,11699.0,0.1443571245504725,employed,8.0,2.0,0.0
APP000565,2024-07,29.0,23281.0,486.0,58748.0,0.5945253079540964,self_employed,7.0,2.0,
APP000566,2023-07,29.0,40631.0,687.0,24990.0,0.6795237397505206,self_employed,2.0,0.0,0.0
APP000567,2023-05,29.0,32758.0,687.0,23374.0,0.03344459563742146,self_employed,10.0,0.0,0.0
APP000568,2023-04,45.0,20815.0,470.0,36223.0,0.49838588483870355,self_employed,11.0,0.0,0.0
APP000569,2023-05,42.0,46558.0,412.0,42191.0,0.5182895326822946,unemployed,2.0,2.0,0.0
APP000570,2023-11,57.0,40696.0,680.0,168502.0,0.2730986076526148,self_employed,12.0,0.0,0.0
APP000571,2023-10,36.0,46840.0,351.0,129552.0,0.7887102024577655,self_employed,3.0,0.0,0.0
APP000572,2023-10,31.0,37333.0,572.0,10929.0,0.14647474736987073,self_employed,2.0,3.0,0.0
APP000573,2023-08,21.0,21400.0,788.0,127552.0,0.32777523855527446,self_employed,8.0,4.0,0.0
APP000574,2023-11,20.0,39328.0,691.0,31658.0,0.7638018184325964,employed,7.0,0.0,0.0
APP000575,2024-04,34.0,18475.0,720.0,87105.0,0.17157848094539327,self_employed,18.0,2.0,0.0
APP000576,2023-02,57.0,15733.0,345.0,12418.0,0.7392367226949075,employed,1.0,4.0,0.0
APP000577,2024-10,40.0,24199.0,409.0,22583.0,0.07116225963116014,unemployed,6.0,2.0,0.0
APP000578,2023-08,55.0,48557.0,451.0,30856.0,0.440306160470991,student,14.0,0.0,
APP000579,2023-04,24.0,29692.0,460.0,89507.0,,student,4.0,0.0,0.0
APP000580,2023-05,23.0,21033.0,406.0,95300.0,0.6101132265553628,unemployed,19.0,4.0,
APP000581,2024-02,53.0,24705.0,834.0,73785.0,0.7115413401500402,self_employed,14.0,2.0,0.0
APP000582,2024-01,24.0,16687.0,390.0,125933.0,,self_employed,18.0,0.0,0.0
APP000583,2023-03,22.0,33961.0,689.0,145489.0,0.8831360256695899,employed,18.0,4.0,0.0
APP000584,2023-12,36.0,19469.0,622.0,147102.0,0.6048141500696281,employed,2.0,4.0,
APP000585,2023-06,56.0,29056.0,635.0,117910.0,,employed,9.0,3.0,0.0
APP000586,2024-10,47.0,20381.0,418.0,111383.0,0.4551824504891964,employed,14.0,0.0,0.0
APP000587,2023-08,23.0,18073.0,469.0,100855.0,0.8214632110630136,student,,0.0,0.0
APP000588,2024-12,53.0,48601.0,633.0,51397.0,0.5793825439795164,unemployed,9.0,1.0,0.0
APP000589,2024-02,53.0,19249.0,464.0,99961.0,0.7951962656262092,self_employed,,0.0,1.0
APP000590,2024-12,52.0,6314.0,681.0,6969.0,0.21190681531249278,employed,15.0,2.0,
APP000591,2024-02,56.0,20793.0,321.0,193427.0,0.4470640026462579,self_employed,8.0,1.0,0.0
APP000592,2023-04,29.0,28010.0,340.0,77168.0,0.6568370289574236,employed,17.0,3.0,
APP000593,2024-04,59.0,7448.0,700.0,152477.0,0.18244957910641493,unemployed,13.0,0.0,0.0
APP000594,2023-12,32.0,17367.0,639.0,191557.0,0.19020581393578045,student,0.0,3.0,0.0
APP000595,2024-08,52.0,10804.0,323.0,101911.0,0.8802384663650737,employed,5.0,4.0,0.0
APP000596,2023-10,43.0,26530.0,794.0,173056.0,0.39114932466348545,employed,18.0,0.0,
APP000597,2023-05,51.0,36986.0,302.0,98448.0,0.1636339076313945,employed,0.0,3.0,0.0
APP000598,2023-03,45.0,48518.0,825.0,30796.0,0.2983174937833554,employed,2.0,2.0,0.0
APP000599,2024-06,45.0,21287.0,701.0,10163.0,0.35763853343933305,employed,6.0,0.0,0.0
APP000600,2023-06,44.0,43573.0,843.0,31446.0,0.5607767317231991,employed,19.0,1.0,0.0
APP000601,2024-05,51.0,13083.0,821.0,188789.0,0.8307131931429772,employed,14.0,3.0,0.0
APP000602,2023-04,49.0,39683.0,472.0,97646.0,0.8879310683298819,employed,2.0,4.0,1.0
APP000603,2023-02,25.0,29445.0,716.0,67238.0,0.5865288830200013,employed,7.0,1.0,0.0
APP000604,2024-06,53.0,38634.0,416.0,91981.0,0.6299301247179523,self_employed,18.0,0.0,0.0
APP000605,2023-09,41.0,38510.0,559.0,54908.0,0.2896462527269301,employed,,1.0,0.0
APP000606,2024-02,32.0,28024.0,432.0,174757.0,0.7714427359038741,unemployed,11.0,4.0,0.0
APP000607,2023-01,40.0,15098.0,567.0,199884.0,0.19601850169828341,employed,9.0,2.0,0.0
APP000608,2023-05,58.0,27730.0,779.0,21558.0,,employed,15.0,2.0,0.0
APP000609,2023-03,54.0,41859.0,539.0,145144.0,0.8759303910878857,employed,15.0,0.0,0.0
APP000610,2023-07,53.0,48620.0,350.0,,0.7777248091384791,self_employed,16.0,3.0,0.0
APP000611,2023-07,38.0,46592.0,478.0,14235.0,0.27328062108432005,employed,2.0,2.0,
APP000612,2023-09,51.0,11528.0,732.0,184831.0,0.6076536447429443,self_employed,9.0,2.0,0.0
APP000613,2023-06,35.0,31077.0,586.0,17067.0,0.4203165216718796,employed,13.0,4.0,0.0
APP000614,2023-11,47.0,7915.0,608.0,45150.0,0.2908153855309238,student,8.0,2.0,0.0
APP000615,2024-10,45.0,34440.0,537.0,,0.25809678968426536,employed,13.0,4.0,0.0
APP000616,2023-03,29.0,49639.0,461.0,96900.0,0.12242470069881584,employed,,2.0,0.0
APP000617,2024-10,30.0,5471.0,628.0,121925.0,0.4943862740482553,unemployed,7.0,1.0,0.0
APP000618,2023-10,22.0,33858.0,648.0,67531.0,0.401937021105757,employed,2.0,4.0,
APP000619,2024-02,25.0,47439.0,793.0,18955.0,0.4609677782699499,employed,19.0,3.0,0.0
APP000620,2024-05,37.0,42817.0,639.0,27650.0,0.19382145073146403,unemployed,16.0,3.0,0.0
APP000621,2024-06,39.0,21446.0,847.0,187010.0,0.8447496036959229,employed,17.0,1.0,
APP000622,2024-11,26.0,7884.0,754.0,162153.0,0.5747320766974874,employed,,3.0,0.0
APP000623,2024-12,36.0,46423.0,343.0,187696.0,0.8096405916450031,employed,6.0,2.0,
APP000624,2023-03,44.0,46302.0,515.0,108506.0,,employed,6.0,0.0,0.0
APP000625,2023-10,29.0,30211.0,511.0,111480.0,0.5605658692705574,student,0.0,1.0,
APP000626,2024-01,33.0,49008.0,301.0,158269.0,0.7645156367797451,self_employed,3.0,4.0,1.0
APP000627,2024-01,34.0,3217.0,399.0,125244.0,0.29782870183302,self_employed,6.0,2.0,0.0
APP000628,2024-12,40.0,31980.0,719.0,90105.0,0.17562885222238775,employed,19.0,3.0,0.0
APP000629,2024-04,34.0,4811.0,493.0,61919.0,,self_employed,4.0,0.0,0.0
APP000630,2023-10,49.0,46977.0,381.0,99673.0,,self_employed,10.0,1.0,0.0
APP000631,2024-11,33.0,34979.0,458.0,,0.40247906843118164,employed,10.0,4.0,0.0
APP000632,2024-06,37.0,45931.0,451.0,42527.0,,unemployed,7.0,2.0,0.0
APP000633,2024-08,35.0,29445.0,395.0,148804.0,0.24414666543719218,self_employed,,4.0,0.0
APP000634,2024-04,27.0,6913.0,355.0,174270.0,0.5836610685646242,unemployed,1.0,4.0,0.0
APP000635,2023-02,47.0,4247.0,720.0,24848.0,0.047729134504696014,employed,17.0,1.0,0.0
APP000636,2024-12,29.0,18771.0,,23896.0,0.30632740032575695,employed,14.0,4.0,1.0
APP000637,2024-06,31.0,37942.0,572.0,21683.0,0.6207767693464273,self_employed,6.0,3.0,0.0
APP000638,2023-04,51.0,10098.0,638.0,159357.0,0.15826477435290534,unemployed,15.0,0.0,0.0
APP000639,2023-07,57.0,43050.0,805.0,65688.0,0.19883507599162115,employed,8.0,0.0,0.0
APP000640,2023-09,46.0,14255.0,763.0,68719.0,0.18059996287162572,employed,19.0,0.0,0.0
APP000641,2023-07,56.0,26331.0,317.0,7430.0,0.0008334960582644269,unemployed,0.0,3.0,0.0
APP000642,2024-03,54.0,12544.0,824.0,194656.0,0.42639097664841547,employed,0.0,0.0,0.0
APP000643,2024-02,39.0,24890.0,336.0,89636.0,0.03506291047451087,employed,10.0,1.0,0.0
APP000644,2023-06,50.0,24252.0,314.0,160502.0,0.2456458305974101,self_employed,18.0,2.0,0.0
APP000645,2024-05,33.0,3257.0,521.0,142997.0,0.8953230821327745,employed,1.0,0.0,0.0
APP000646,2023-07,38.0,29687.0,710.0,32646.0,0.8265565902512698,employed,15.0,1.0,0.0
APP000647,2023-04,41.0,39972.0,344.0,161263.0,0.19356822734070078,employed,18.0,3.0,0.0
APP000648,2024-11,58.0,47004.0,461.0,112309.0,0.27900218872253946,student,9.0,4.0,0.0
APP000649,2023-08,53.0,18543.0,444.0,122839.0,0.41733412404169634,employed,17.0,2.0,1.0
APP000650,2023-06,39.0,44387.0,518.0,44061.0,0.7599721919933192,self_employed,15.0,3.0,0.0
APP000651,2024-06,46.0,44301.0,842.0,170140.0,0.722381347253782,student,4.0,2.0,0.0
APP000652,2024-07,28.0,49453.0,482.0,186675.0,0.11361729290965396,self_employed,17.0,2.0,0.0
APP000653,2023-04,52.0,20533.0,414.0,84267.0,0.11200396351351692,self_employed,13.0,2.0,0.0
APP000654,2023-02,42.0,42991.0,367.0,23033.0,0.37505902850464024,self_employed,0.0,4.0,0.0
APP000655,2024-09,41.0,29558.0,408.0,170510.0,0.7830858506523949,employed,11.0,0.0,0.0
APP000656,2024-01,50.0,5738.0,373.0,178041.0,0.793876499185952,self_employed,13.0,2.0,
APP000657,2023-11,45.0,15706.0,615.0,103762.0,0.09662926471787717,student,16.0,0.0,0.0
APP000658,2023-11,22.0,34586.0,531.0,117934.0,0.5168675591689964,unemployed,15.0,4.0,0.0
APP000659,2024-03,31.0,10547.0,573.0,48492.0,0.14010767741260163,employed,9.0,3.0,0.0
APP000660,2024-05,27.0,23432.0,757.0,18157.0,0.6175163790025046,employed,5.0,0.0,0.0
APP000661,2023-02,49.0,39420.0,619.0,189108.0,0.8247899231360158,unemployed,3.0,3.0,0.0
APP000662,2023-07,21.0,10038.0,385.0,99176.0,0.40929236322803425,employed,1.0,2.0,0.0
APP000663,2024-11,28.0,26339.0,507.0,58619.0,0.07477449722284635,unemployed,12.0,0.0,0.0
APP000664,2023-05,43.0,13098.0,471.0,,0.521328776305091,employed,19.0,4.0,
APP000665,2024-10,47.0,28214.0,754.0,10109.0,0.36766500312226924,self_employed,1.0,1.0,0.0
APP000666,2023-10,40.0,14313.0,468.0,20588.0,0.7298088771005642,unemployed,14.0,0.0,0.0
APP000667,2023-05,54.0,,376.0,52321.0,0.306310017533749,employed,11.0,3.0,0.0
APP000668,2024-03,56.0,6604.0,704.0,92876.0,0.7874074804253304,employed,3.0,1.0,0.0
APP000669,2024-04,25.0,48288.0,535.0,76504.0,0.24633036687130638,unemployed,4.0,3.0,0.0
APP000670,2023-09,58.0,40218.0,352.0,41532.0,0.14176587229981735,employed,5.0,0.0,0.0
APP000671,2024-08,44.0,43215.0,679.0,73513.0,0.27583233958672193,employed,13.0,4.0,0.0
APP000672,2023-02,45.0,43020.0,415.0,70112.0,0.03142421264047186,self_employed,5.0,2.0,0.0
APP000673,2023-03,23.0,11817.0,777.0,107310.0,0.2531213701868172,employed,16.0,2.0,0.0
APP000674,2024-03,44.0,46761.0,757.0,114734.0,0.5941058704938277,self_employed,7.0,4.0,0.0
APP000675,2024-02,49.0,30930.0,503.0,177209.0,0.1280546807009331,employed,,2.0,0.0
APP000676,2024-05,43.0,48221.0,605.0,162321.0,0.10022847550792917,employed,1.0,0.0,0.0
APP000677,2024-09,23.0,44272.0,612.0,62005.0,0.11914676212891535,unemployed,8.0,2.0,0.0
APP000678,2024-11,40.0,30241.0,659.0,181020.0,0.06979650683531972,employed,8.0,3.0,0.0
APP000679,2024-01,57.0,20599.0,338.0,106550.0,0.7871718706586457,employed,14.0,1.0,0.0
APP000680,2024-01,48.0,8512.0,478.0,41597.0,0.8497036039468754,self_employed,9.0,0.0,0.0
APP000681,2024-11,25.0,7751.0,393.0,71327.0,0.04190503655590765,unemployed,3.0,0.0,0.0
APP000682,2024-12,58.0,21316.0,,149643.0,0.6840646033891863,self_employed,,4.0,0.0
APP000683,2023-02,58.0,41115.0,338.0,165245.0,0.663436572045478,unemployed,11.0,0.0,0.0
APP000684,2024-01,26.0,26751.0,584.0,77954.0,0.8972184821490363,employed,6.0,2.0,0.0
APP000685,2024-11,52.0,25642.0,700.0,35732.0,0.31308359554896137,employed,13.0,4.0,0.0
APP000686,2023-02,36.0,14489.0,821.0,42417.0,0.2569580925213746,student,18.0,1.0,0.0
APP000687,2024-12,43.0,29526.0,458.0,25184.0,0.4077739087288445,unemployed,7.0,1.0,0.0
APP000688,2024-06,37.0,32989.0,304.0,141253.0,0.7709176594342715,self_employed,11.0,3.0,0.0
APP000689,2023-04,51.0,49160.0,698.0,103084.0,0.6557342782841089,employed,,3.0,0.0
APP000690,2024-04,59.0,37282.0,300.0,92980.0,0.4244614325707525,employed,4.0,0.0,0.0
APP000691,2023-11,51.0,31538.0,336.0,136018.0,0.22010655895728587,employed,10.0,2.0,0.0
APP000692,2023-09,57.0,45773.0,844.0,166589.0,0.654314167141534,unemployed,6.0,0.0,0.0
APP000693,2024-03,57.0,22974.0,774.0,160127.0,0.7690741812379766,unemployed,12.0,1.0,
APP000694,2024-06,23.0,46942.0,689.0,31743.0,0.3599561079607418,employed,14.0,1.0,0.0
APP000695,2024-10,30.0,20389.0,759.0,119976.0,0.6017269012388858,employed,2.0,4.0,0.0
APP000696,2023-11,48.0,9005.0,341.0,177090.0,0.36019081905893835,employed,3.0,4.0,0.0
APP000697,2023-04,43.0,22628.0,348.0,155900.0,0.43064409432733636,employed,0.0,3.0,
APP000698,2024-09,22.0,9052.0,465.0,69235.0,0.47241934195942226,self_employed,0.0,3.0,0.0
APP000699,2023-09,23.0,8564.0,313.0,81578.0,0.6981532326200501,self_employed,1.0,0.0,0.0
APP000700,2024-07,40.0,44416.0,788.0,178588.0,0.879755385716038,employed,14.0,0.0,0.0
APP000701,2024-08,44.0,40353.0,330.0,11409.0,0.39992954637440914,self_employed,18.0,3.0,0.0
APP000702,2023-02,26.0,13396.0,599.0,107456.0,0.3080835056228453,student,8.0,2.0,0.0
APP000703,2023-10,26.0,42372.0,769.0,,0.33623190582515217,employed,17.0,2.0,0.0
APP000704,2023-03,25.0,6238.0,704.0,179444.0,0.12050016243766347,employed,14.0,3.0,0.0
APP000705,2024-03,42.0,16366.0,429.0,,0.2672448640359505,employed,16.0,1.0,0.0
APP000706,2024-08,20.0,36186.0,558.0,9561.0,0.07780267194192561,employed,14.0,3.0,0.0
APP000707,2024-02,42.0,17278.0,601.0,69144.0,0.38510483686132246,self_employed,3.0,3.0,0.0
APP000708,2023-08,39.0,37333.0,722.0,44032.0,0.150621542379944,self_employed,10.0,1.0,
APP000709,2024-12,38.0,44093.0,534.0,101620.0,0.3117660713769678,employed,10.0,3.0,0.0
APP000710,2023-03,47.0,6104.0,456.0,63415.0,0.7142199744524457,employed,12.0,0.0,0.0
APP000711,2023-04,40.0,4126.0,737.0,74481.0,0.22133488553022243,unemployed,15.0,1.0,0.0
APP000712,2023-09,49.0,47180.0,787.0,115159.0,0.5507051592078621,employed,,3.0,
APP000713,2024-11,50.0,27461.0,568.0,114316.0,0.8110632773237516,self_employed,13.0,4.0,0.0
APP000714,2024-10,56.0,26804.0,315.0,187311.0,0.5102362683265922,self_employed,16.0,0.0,0.0
APP000715,2024-02,51.0,24792.0,575.0,,0.1744133514951714,unemployed,2.0,3.0,0.0
APP000716,2024-11,40.0,23379.0,789.0,115025.0,0.3102895745693589,self_employed,8.0,2.0,0.0
APP000717,2024-10,39.0,35435.0,844.0,137198.0,0.5313322864656594,unemployed,17.0,3.0,0.0
APP000718,2024-03,29.0,,520.0,,0.4559500257838682,self_employed,0.0,3.0,0.0
APP000719,2023-03,43.0,10679.0,382.0,135057.0,0.13375785264921342,employed,3.0,0.0,1.0
APP000720,2024-10,25.0,32452.0,614.0,173072.0,0.4021167102215121,employed,16.0,3.0,0.0
APP000721,2024-04,57.0,34411.0,756.0,67022.0,0.4887600254192236,employed,3.0,1.0,0.0
APP000722,2023-04,53.0,,,39776.0,0.2405994430118152,employed,14.0,0.0,1.0
APP000723,2024-09,24.0,20706.0,328.0,72511.0,0.5512009638058667,employed,18.0,2.0,1.0
APP000724,2023-10,51.0,40153.0,459.0,58632.0,0.06314408953668886,employed,9.0,0.0,0.0
APP000725,2024-07,24.0,32079.0,562.0,119103.0,0.3029463302089651,employed,9.0,3.0,0.0
APP000726,2023-07,48.0,9409.0,354.0,173428.0,0.723849149499817,employed,8.0,2.0,0.0
APP000727,2023-01,23.0,4884.0,787.0,121304.0,0.2333563208173399,employed,7.0,2.0,0.0
APP000728,2023-11,39.0,30316.0,361.0,29474.0,0.5446591650027703,unemployed,7.0,0.0,0.0
APP000729,2023-11,46.0,24701.0,665.0,66366.0,0.36902674233928073,self_employed,11.0,3.0,0.0
APP000730,2024-09,49.0,48169.0,805.0,139416.0,0.2848141281737221,unemployed,17.0,0.0,0.0
APP000731,2023-03,36.0,,676.0,69411.0,0.8245185191190242,self_employed,19.0,1.0,0.0
APP000732,2024-10,56.0,46779.0,719.0,119346.0,0.3089355462723452,unemployed,17.0,1.0,0.0
APP000733,2023-04,50.0,13073.0,444.0,140338.0,0.21300831133831652,unemployed,2.0,3.0,0.0
APP000734,2024-11,28.0,24024.0,755.0,69187.0,0.8183711840762434,employed,6.0,2.0,0.0
APP000735,2024-05,46.0,9562.0,530.0,131245.0,0.6713499203422334,student,,4.0,0.0
APP000736,2023-09,49.0,29988.0,333.0,82632.0,0.6136197423283777,employed,10.0,4.0,0.0
APP000737,2024-11,33.0,11858.0,501.0,31334.0,0.04458144786018823,self_employed,6.0,3.0,
APP000738,2023-09,49.0,26136.0,492.0,77575.0,0.11808446464419824,unemployed,6.0,0.0,
APP000739,2024-04,55.0,19174.0,586.0,91003.0,0.5745059674286965,employed,2.0,3.0,0.0
APP000740,2023-01,52.0,11729.0,445.0,5465.0,0.1884895528736342,self_employed,6.0,1.0,0.0
APP000741,2023-03,50.0,7550.0,554.0,179077.0,0.2030741870673232,employed,,4.0,0.0
APP000742,2023-09,45.0,,535.0,107938.0,0.7012246638092496,employed,8.0,4.0,0.0
APP000743,2023-06,30.0,47524.0,479.0,12079.0,0.2573324539532484,employed,10.0,0.0,0.0
APP000744,2023-06,51.0,12341.0,682.0,174258.0,0.0644285719367244,employed,5.0,0.0,0.0
APP000745,2023-10,34.0,22034.0,468.0,171756.0,0.032788752578874994,employed,4.0,3.0,0.0
APP000746,2024-03,41.0,13556.0,721.0,7349.0,0.398860188520759,self_employed,17.0,0.0,0.0
APP000747,2023-04,32.0,41021.0,437.0,36819.0,0.5554157199161814,self_employed,8.0,4.0,0.0
APP000748,2024-07,32.0,22500.0,775.0,75939.0,0.7819967100526226,employed,5.0,2.0,0.0
APP000749,2024-09,26.0,48797.0,500.0,103913.0,0.09972395552937535,self_employed,12.0,2.0,0.0
APP000750,2024-09,58.0,14522.0,322.0,146523.0,0.17700554365946666,employed,10.0,4.0,0.0
APP000751,2023-05,25.0,6794.0,382.0,87745.0,0.476820549816724,employed,11.0,1.0,0.0
APP000752,2024-10,23.0,30378.0,743.0,124284.0,0.3276975260177776,unemployed,4.0,2.0,0.0
APP000753,2023-04,57.0,33628.0,779.0,6975.0,0.4342837061209452,student,,4.0,0.0
APP000754,2023-03,42.0,49564.0,416.0,133415.0,0.831712184085794,employed,3.0,0.0,0.0
APP000755,2024-06,37.0,43956.0,631.0,183502.0,0.4904024884782185,employed,16.0,0.0,0.0
APP000756,2024-07,49.0,44555.0,615.0,107610.0,0.37360854955086836,unemployed,8.0,0.0,0.0
APP000757,2023-04,35.0,32809.0,373.0,93710.0,0.8904959160297703,unemployed,8.0,1.0,0.0
APP000758,2023-10,25.0,19911.0,548.0,,0.05869410290958268,employed,7.0,0.0,0.0
APP000759,2023-10,49.0,23164.0,681.0,191082.0,0.8389021035340548,employed,8.0,0.0,0.0
APP000760,2024-06,27.0,9286.0,831.0,11474.0,0.45149565785893475,employed,13.0,4.0,0.0
APP000761,2024-01,42.0,23260.0,766.0,60915.0,0.45338070399042435,self_employed,,2.0,0.0
APP000762,2024-03,57.0,20128.0,353.0,32048.0,0.8297679007828883,student,2.0,1.0,0.0
APP000763,2023-02,57.0,4687.0,430.0,173923.0,,self_employed,11.0,2.0,0.0
APP000764,2024-12,34.0,12609.0,540.0,99108.0,0.39456638147713397,employed,5.0,4.0,0.0
APP000765,2024-02,51.0,28126.0,382.0,184865.0,0.2452397329054791,self_employed,2.0,2.0,0.0
APP000766,2024-05,44.0,20359.0,613.0,134705.0,0.5929350901356788,unemployed,16.0,2.0,0.0
APP000767,2023-12,39.0,49696.0,304.0,113582.0,0.5126805818817854,employed,6.0,4.0,0.0
APP000768,2023-06,25.0,25490.0,362.0,105907.0,0.19291089325300478,unemployed,11.0,0.0,0.0
APP000769,2024-05,35.0,48059.0,325.0,44522.0,0.6384716235551923,employed,3.0,2.0,0.0
APP000770,2023-07,46.0,,462.0,114599.0,0.5796781716029765,employed,6.0,3.0,0.0
APP000771,2023-06,59.0,4898.0,719.0,138623.0,0.35760049578588676,self_employed,7.0,2.0,
APP000772,2024-02,20.0,12561.0,397.0,193242.0,0.003960829713195513,employed,2.0,4.0,0.0
APP000773,2023-09,48.0,36172.0,,112050.0,0.401923035158569,student,19.0,4.0,
APP000774,2024-10,53.0,28620.0,448.0,188073.0,0.0054523054172265556,self_employed,6.0,1.0,0.0
APP000775,2024-04,58.0,17182.0,324.0,189183.0,0.06749864036913587,employed,11.0,4.0,0.0
APP000776,2023-09,36.0,27537.0,484.0,106897.0,0.3875489122327507,employed,11.0,1.0,0.0
APP000777,2023-01,24.0,45440.0,,90658.0,0.07372789576679493,self_employed,8.0,1.0,0.0
APP000778,2023-09,30.0,21269.0,358.0,32827.0,0.24809889040844962,employed,,4.0,0.0
APP000779,2023-03,54.0,5120.0,339.0,,,self_employed,11.0,0.0,0.0
APP000780,2023-06,55.0,17615.0,767.0,176423.0,0.2777538083484771,employed,1.0,1.0,0.0
APP000781,2023-07,45.0,46986.0,625.0,31965.0,0.8978837347093593,employed,13.0,3.0,
APP000782,2024-04,24.0,38803.0,488.0,82426.0,,self_employed,2.0,2.0,0.0
APP000783,2023-03,24.0,42361.0,715.0,141233.0,0.5267789141269713,employed,8.0,4.0,
APP000784,2023-04,39.0,45845.0,764.0,51921.0,0.8702524247714374,self_employed,7.0,1.0,0.0
APP000785,2023-01,43.0,8522.0,497.0,194951.0,0.7812155649892699,self_employed,8.0,2.0,0.0
APP000786,2024-11,21.0,16285.0,608.0,131649.0,0.28700866695643834,employed,1.0,0.0,0.0
APP000787,2024-12,47.0,5811.0,306.0,10527.0,,self_employed,,1.0,0.0
APP000788,2023-08,41.0,,468.0,53198.0,0.12314860560355262,unemployed,8.0,0.0,0.0
APP000789,2023-11,20.0,42231.0,627.0,149386.0,0.616096281940867,unemployed,1.0,3.0,0.0
APP000790,2023-08,23.0,47036.0,408.0,173322.0,0.4419736438451224,employed,0.0,1.0,0.0
APP000791,2024-01,38.0,10320.0,845.0,185751.0,0.015143345327542246,employed,10.0,3.0,0.0
APP000792,2024-02,48.0,36941.0,834.0,170978.0,0.24680684015133367,self_employed,13.0,1.0,0.0
APP000793,2023-07,53.0,28140.0,,19582.0,0.8598439956638237,self_employed,10.0,2.0,0.0
APP000794,2024-04,37.0,6253.0,517.0,147288.0,0.2842483365796326,self_employed,14.0,4.0,0.0
APP000795,2023-01,31.0,46040.0,404.0,26483.0,0.16330900977129661,self_employed,15.0,4.0,
APP000796,2024-04,58.0,43948.0,577.0,19927.0,0.1687783019149875,unemployed,17.0,0.0,0.0
APP000797,2024-07,38.0,29670.0,,139931.0,0.43129193817775413,employed,19.0,3.0,1.0
APP000798,2023-02,32.0,36270.0,515.0,98242.0,0.7583843166034815,self_employed,17.0,4.0,0.0
APP000799,2024-06,37.0,21669.0,605.0,131352.0,0.6822015886200119,employed,15.0,3.0,0.0
APP000800,2024-06,20.0,40263.0,636.0,171039.0,0.3931668067839969,employed,8.0,0.0,0.0
APP000801,2024-12,32.0,23915.0,628.0,18421.0,0.1878541950932645,self_employed,10.0,3.0,0.0
APP000802,2024-08,40.0,49491.0,421.0,107868.0,0.041458410091972,employed,12.0,3.0,0.0
APP000803,2023-01,56.0,5966.0,735.0,167712.0,0.41636728753445795,employed,3.0,3.0,0.0
APP000804,2023-02,49.0,11091.0,680.0,90857.0,0.7332978136663725,unemployed,13.0,2.0,0.0
APP000805,2023-04,51.0,48531.0,714.0,107067.0,0.6567137942348824,unemployed,11.0,2.0,0.0
APP000806,2024-02,41.0,16572.0,557.0,102081.0,0.36774069086452527,self_employed,10.0,3.0,0.0
APP000807,2024-06,24.0,17600.0,790.0,,,student,,2.0,0.0
APP000808,2024-04,35.0,40189.0,514.0,14729.0,0.3926218688515959,employed,13.0,3.0,0.0
APP000809,2023-08,59.0,11900.0,743.0,,0.52111449881116,unemployed,18.0,3.0,0.0
APP000810,2023-05,21.0,27136.0,411.0,164194.0,0.46575471995419426,employed,19.0,1.0,0.0
APP000811,2023-02,55.0,16444.0,435.0,163439.0,0.6128699401126431,employed,16.0,3.0,0.0
APP000812,2023-09,47.0,12302.0,,85396.0,0.45693795917981156,employed,5.0,3.0,1.0
